reading_id,date,hour,location_id,PM2.5,PM10,NO2,CO,O3,AQI_value,AQI_category,neighborhood_name,zone_type,population_density,avg_income_level,distance_from_city_center_km,temperature,humidity,wind_speed,rainfall
12535,2024-02-22,5,5,6.0,8.0,13.8,1.2,24.8,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12536,2024-02-22,5,6,52.2,69.6,16.2,1.7,9.5,87.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12537,2024-02-22,5,7,24.0,32.0,32.3,0.8,31.7,40.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12538,2024-02-22,5,8,50.4,67.2,49.7,0.3,17.7,84.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12539,2024-02-22,5,9,18.0,24.0,24.5,1.3,16.3,30.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12540,2024-02-22,5,10,27.6,36.8,25.6,1.7,32.0,46.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12541,2024-02-22,6,1,34.2,45.6,22.8,0.6,24.9,57.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12542,2024-02-22,6,2,25.8,34.4,25.6,1.9,28.5,43.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12543,2024-02-22,6,3,28.8,38.4,39.2,1.3,23.9,48.0,Good,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12544,2024-02-22,6,4,34.8,46.4,24.4,0.3,35.6,58.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12545,2024-02-22,6,5,6.0,8.0,10.2,1.3,27.5,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12546,2024-02-22,6,6,46.2,61.6,26.3,0.8,6.1,77.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12547,2024-02-22,6,7,18.0,24.0,24.2,0.4,19.9,30.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12548,2024-02-22,6,8,44.4,59.2,36.7,1.6,29.9,74.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12549,2024-02-22,6,9,36.6,48.8,19.4,1.5,38.5,61.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12550,2024-02-22,6,10,25.8,34.4,39.5,1.4,24.1,43.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12551,2024-02-22,7,1,23.4,31.2,24.0,1.3,23.1,39.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12552,2024-02-22,7,2,16.8,22.4,32.5,0.5,16.2,28.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12553,2024-02-22,7,3,41.10000000000001,67.2,41.8,0.9,13.6,84.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12554,2024-02-22,7,4,65.4,87.2,28.5,0.8,20.2,109.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12555,2024-02-22,7,5,12.6,16.8,27.1,1.0,24.5,21.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12556,2024-02-22,7,6,42.6,56.8,16.4,0.7,23.9,71.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12557,2024-02-22,7,7,18.6,24.8,45.3,0.9,16.8,31.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12558,2024-02-22,7,8,65.4,87.2,42.6,1.8,23.5,109.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12559,2024-02-22,7,9,26.4,35.2,31.4,1.9,15.3,44.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12560,2024-02-22,7,10,43.2,57.6,30.4,0.3,23.5,72.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12561,2024-02-22,8,1,58.8,78.4,24.8,1.8,39.0,98.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12562,2024-02-22,8,2,51.0,68.0,32.8,0.6,23.3,85.0,Moderate,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12563,2024-02-22,8,3,80.4,107.2,12.8,0.2,28.0,134.0,Unhealthy for Sensitive Groups,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12564,2024-02-22,8,4,64.5,110.4,25.7,0.9,38.0,138.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12565,2024-02-22,8,5,48.6,64.8,38.7,0.2,9.2,81.0,Moderate,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12566,2024-02-22,8,6,67.8,90.4,42.6,0.5,27.3,113.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12567,2024-02-22,8,7,46.2,61.6,46.9,1.1,9.6,77.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12568,2024-02-22,8,8,72.6,96.8,32.4,0.5,22.8,121.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12569,2024-02-22,8,9,54.6,72.8,23.4,0.2,15.2,91.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12570,2024-02-22,8,10,60.0,80.0,28.9,0.7,12.4,100.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12571,2024-02-22,9,1,49.8,66.4,20.0,0.6,16.6,83.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12572,2024-02-22,9,2,64.8,86.4,24.2,0.6,28.0,108.0,Unhealthy for Sensitive Groups,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12573,2024-02-22,9,3,60.6,80.8,29.7,1.4,32.9,101.0,Unhealthy for Sensitive Groups,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12574,2024-02-22,9,4,79.2,105.6,27.6,0.3,16.8,132.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12575,2024-02-22,9,5,38.4,51.2,32.3,0.7,35.9,64.0,Moderate,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12576,2024-02-22,9,6,60.6,80.8,24.6,1.4,32.1,101.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12577,2024-02-22,9,7,66.6,88.8,11.4,0.9,33.8,111.0,Unhealthy for Sensitive Groups,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12578,2024-02-22,9,8,67.8,90.4,47.0,0.7,19.6,113.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12579,2024-02-22,9,9,55.8,74.4,12.4,1.7,9.6,93.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12580,2024-02-22,9,10,67.8,90.4,37.4,0.4,30.9,113.0,Unhealthy for Sensitive Groups,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12581,2024-02-22,10,1,29.4,39.2,10.3,0.6,8.5,49.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12582,2024-02-22,10,2,12.0,16.0,43.6,1.1,35.8,20.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12583,2024-02-22,10,3,43.8,58.4,43.7,1.9,7.1,73.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12584,2024-02-22,10,4,54.6,72.8,41.6,1.0,33.9,91.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12585,2024-02-22,10,5,6.0,8.0,41.6,1.9,17.3,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12586,2024-02-22,10,6,42.0,56.0,48.9,1.8,27.8,70.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12587,2024-02-22,10,7,27.0,36.0,36.4,1.9,16.6,45.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12588,2024-02-22,10,8,36.0,48.0,40.3,1.3,35.3,60.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12589,2024-02-22,10,9,16.2,21.6,28.1,1.1,30.6,27.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12590,2024-02-22,10,10,46.2,61.6,35.3,0.3,24.4,77.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12591,2024-02-22,11,1,32.4,43.2,24.4,0.9,26.8,54.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12592,2024-02-22,11,2,18.6,24.8,47.4,1.4,39.9,31.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12593,2024-02-22,11,3,28.2,37.6,13.3,0.1,17.3,47.0,Good,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12594,2024-02-22,11,4,43.2,57.6,20.5,0.4,10.3,72.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12595,2024-02-22,11,5,6.0,8.0,32.2,1.8,21.2,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12596,2024-02-22,11,6,28.2,37.6,23.6,1.6,30.5,47.0,Good,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12597,2024-02-22,11,7,7.8,10.4,46.8,0.3,10.4,13.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12598,2024-02-22,11,8,58.2,77.6,26.2,0.5,24.6,97.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12599,2024-02-22,11,9,32.4,43.2,40.7,0.6,7.7,54.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12600,2024-02-22,11,10,24.0,32.0,49.7,0.5,23.3,40.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12601,2024-02-22,12,1,31.2,41.6,41.7,1.5,25.8,52.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12602,2024-02-22,12,2,15.6,20.8,12.8,0.5,33.1,26.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12603,2024-02-22,12,3,33.6,44.8,32.6,0.4,24.7,56.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12604,2024-02-22,12,4,44.4,59.2,47.8,0.8,14.1,74.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12605,2024-02-22,12,5,6.0,8.0,45.6,0.6,16.9,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12606,2024-02-22,12,6,54.0,72.0,37.6,1.1,35.7,90.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12607,2024-02-22,12,7,19.8,26.4,49.1,0.8,25.2,33.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12608,2024-02-22,12,8,40.2,53.6,21.7,1.4,12.0,67.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12609,2024-02-22,12,9,16.8,22.4,37.0,1.4,30.8,28.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12610,2024-02-22,12,10,45.0,60.0,29.1,1.2,15.7,75.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12611,2024-02-22,13,1,15.0,20.0,37.6,0.7,23.3,25.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12612,2024-02-22,13,2,16.8,22.4,46.2,0.6,26.3,28.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12613,2024-02-22,13,3,48.6,64.8,24.8,0.5,37.4,81.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12614,2024-02-22,13,4,49.8,66.4,16.9,0.3,14.8,83.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12615,2024-02-22,13,5,7.2,9.6,21.7,1.1,25.4,12.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12616,2024-02-22,13,6,54.6,72.8,29.7,1.6,18.5,91.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12617,2024-02-22,13,7,25.8,34.4,25.0,1.2,32.7,43.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12618,2024-02-22,13,8,41.4,55.2,22.8,0.9,9.2,69.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12619,2024-02-22,13,9,21.0,28.0,34.1,1.6,23.2,35.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12620,2024-02-22,13,10,25.2,33.6,36.8,0.7,13.3,42.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12621,2024-02-22,14,1,40.8,54.4,10.3,0.4,9.6,68.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12622,2024-02-22,14,2,28.8,38.4,22.3,0.5,14.6,48.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12623,2024-02-22,14,3,45.6,60.8,46.5,0.3,36.3,76.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12624,2024-02-22,14,4,58.8,78.4,19.0,0.5,38.1,98.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12625,2024-02-22,14,5,6.0,8.0,40.5,0.5,25.5,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12626,2024-02-22,14,6,27.0,36.0,32.1,1.4,6.9,45.0,Good,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12627,2024-02-22,14,7,23.4,31.2,46.1,1.6,16.1,39.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12628,2024-02-22,14,8,39.6,52.8,27.0,0.9,17.3,66.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12629,2024-02-22,14,9,25.2,33.6,37.5,1.3,19.8,42.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12630,2024-02-22,14,10,45.6,60.8,13.3,0.7,31.7,76.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12631,2024-02-22,15,1,28.2,37.6,21.5,0.7,30.1,47.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12632,2024-02-22,15,2,25.2,33.6,45.9,1.3,25.7,42.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12633,2024-02-22,15,3,34.8,46.4,40.7,1.4,29.7,58.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12634,2024-02-22,15,4,55.2,73.6,18.6,1.8,16.9,92.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12635,2024-02-22,15,5,6.0,8.0,14.4,1.0,19.1,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12636,2024-02-22,15,6,16.2,21.6,11.0,0.8,28.4,27.0,Good,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12637,2024-02-22,15,7,28.2,37.6,38.2,1.9,10.3,47.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12638,2024-02-22,15,8,56.4,75.2,47.9,1.6,23.6,94.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12639,2024-02-22,15,9,27.6,36.8,46.3,0.2,17.2,46.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12640,2024-02-22,15,10,30.0,40.0,18.7,0.9,22.3,50.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12641,2024-02-22,16,1,19.2,25.6,45.0,0.4,7.2,32.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12642,2024-02-22,16,2,28.2,37.6,12.5,0.4,39.6,47.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12643,2024-02-22,16,3,37.2,49.6,30.7,0.4,27.3,62.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12644,2024-02-22,16,4,46.8,62.4,14.1,1.2,19.5,78.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12645,2024-02-22,16,5,22.2,29.6,19.1,1.0,31.7,37.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12646,2024-02-22,16,6,27.0,36.0,12.8,1.6,5.7,45.0,Good,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12647,2024-02-22,16,7,39.6,52.8,30.7,0.8,14.6,66.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12648,2024-02-22,16,8,48.0,64.0,31.4,0.3,13.5,80.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12649,2024-02-22,16,9,7.2,9.6,16.9,1.1,31.6,12.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12650,2024-02-22,16,10,34.2,45.6,44.9,0.5,15.5,57.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12651,2024-02-22,17,1,38.4,51.2,20.3,0.5,36.4,64.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12652,2024-02-22,17,2,20.4,27.2,20.5,1.4,33.7,34.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12653,2024-02-22,17,3,22.2,29.6,10.1,0.6,29.5,37.0,Good,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12654,2024-02-22,17,4,46.2,61.6,27.6,0.2,24.9,77.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12655,2024-02-22,17,5,6.0,8.0,37.6,2.0,11.5,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12656,2024-02-22,17,6,40.2,53.6,25.1,0.3,7.2,67.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12657,2024-02-22,17,7,30.6,40.8,42.0,2.0,6.9,51.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12658,2024-02-22,17,8,38.4,51.2,33.5,1.3,30.5,64.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12659,2024-02-22,17,9,17.4,23.2,49.1,1.8,16.9,29.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12660,2024-02-22,17,10,42.6,56.8,32.2,0.2,11.9,71.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12661,2024-02-22,18,1,52.2,69.6,18.9,0.2,12.4,87.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12662,2024-02-22,18,2,43.8,58.4,41.4,1.0,30.9,73.0,Moderate,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12663,2024-02-22,18,3,55.2,73.6,31.3,1.3,33.6,92.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12664,2024-02-22,18,4,81.0,108.0,31.7,1.5,28.6,135.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12665,2024-02-22,18,5,38.4,51.2,11.4,0.6,5.4,117.0,Moderate,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12666,2024-02-22,18,6,59.4,79.2,30.0,1.7,21.6,99.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12667,2024-02-22,18,7,54.0,72.0,10.3,0.4,8.8,90.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12668,2024-02-22,18,8,91.2,121.6,34.3,1.2,19.3,152.0,Unhealthy,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12669,2024-02-22,18,9,45.0,60.0,21.6,0.2,24.7,75.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12670,2024-02-22,18,10,48.0,64.0,29.4,1.3,37.8,80.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12671,2024-02-22,19,1,63.6,84.8,18.1,0.6,34.7,106.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12672,2024-02-22,19,2,52.8,70.4,38.1,1.9,36.9,88.0,Moderate,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12673,2024-02-22,19,3,59.4,79.2,20.8,1.1,24.3,99.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12674,2024-02-22,19,4,83.4,111.2,43.0,0.8,5.7,139.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12675,2024-02-22,19,5,43.2,57.6,18.0,1.0,7.6,72.0,Moderate,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12676,2024-02-22,19,6,45.6,60.8,31.5,1.1,34.5,76.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12677,2024-02-22,19,7,72.0,64.0,14.5,0.6,39.3,80.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12678,2024-02-22,19,8,98.4,131.2,42.1,1.4,26.6,164.0,Unhealthy,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12679,2024-02-22,19,9,58.8,78.4,16.1,0.7,34.0,98.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12680,2024-02-22,19,10,72.0,96.0,14.5,0.4,37.0,120.0,Unhealthy for Sensitive Groups,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12681,2024-02-22,20,1,40.2,53.6,25.2,0.9,39.9,80.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12682,2024-02-22,20,2,24.0,32.0,49.3,0.5,15.7,40.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12683,2024-02-22,20,3,42.6,56.8,30.4,1.6,33.6,71.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12684,2024-02-22,20,4,54.0,72.0,41.5,1.8,31.6,90.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12685,2024-02-22,20,5,10.8,14.4,11.6,1.8,21.8,18.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12686,2024-02-22,20,6,33.0,44.0,13.0,1.9,31.2,55.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12687,2024-02-22,20,7,25.2,33.6,44.0,0.2,29.9,42.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12688,2024-02-22,20,8,42.6,56.8,43.8,1.8,22.6,71.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12689,2024-02-22,20,9,24.0,32.0,14.6,1.9,18.4,40.0,Good,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12690,2024-02-22,20,10,25.2,33.6,25.0,1.5,22.1,42.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12691,2024-02-22,21,1,22.8,30.4,44.7,0.2,16.6,38.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12692,2024-02-22,21,2,21.0,28.0,10.0,0.3,35.9,35.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12693,2024-02-22,21,3,27.0,36.0,15.0,0.3,5.2,45.0,Good,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12694,2024-02-22,21,4,43.2,57.6,42.9,1.7,19.8,72.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12695,2024-02-22,21,5,6.0,8.0,19.1,1.6,26.4,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12696,2024-02-22,21,6,39.6,52.8,37.4,1.3,7.7,66.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12697,2024-02-22,21,7,32.4,43.2,14.3,0.2,14.5,54.0,Moderate,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12698,2024-02-22,21,8,43.8,58.4,22.0,1.0,37.5,73.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12699,2024-02-22,21,9,36.0,48.0,31.2,1.9,20.6,60.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12700,2024-02-22,21,10,35.1,59.2,45.7,0.2,23.1,74.0,Moderate,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12701,2024-02-22,22,1,34.2,45.6,18.7,0.4,9.3,57.0,Moderate,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12702,2024-02-22,22,2,25.2,33.6,14.3,1.1,8.9,42.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12703,2024-02-22,22,3,38.4,51.2,19.8,0.2,28.9,64.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12704,2024-02-22,22,4,58.2,77.6,45.1,0.2,13.4,97.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12705,2024-02-22,22,5,16.8,22.4,32.1,1.1,33.3,28.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12706,2024-02-22,22,6,48.0,64.0,42.7,1.9,15.2,80.0,Moderate,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12707,2024-02-22,22,7,24.0,32.0,20.6,0.7,13.3,40.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
12708,2024-02-22,22,8,52.8,70.4,12.2,1.9,27.0,88.0,Moderate,South Refinery,Industrial,30000,69515,14,10.2,76,15.7,0.0
12709,2024-02-22,22,9,36.0,48.0,39.6,1.2,20.2,60.0,Moderate,Riverside,Residential,55000,62322,5,11.3,60,21.1,0.0
12710,2024-02-22,22,10,30.0,40.0,22.3,1.6,17.2,50.0,Good,Market District,Commercial,42000,81651,4,5.5,88,4.0,0.0
12711,2024-02-22,23,1,27.0,36.0,28.7,1.2,8.9,45.0,Good,Industrial Heights,Industrial,50000,87311,12,1.7,51,23.3,6.6
12712,2024-02-22,23,2,24.0,32.0,49.6,0.2,11.8,40.0,Good,Green Valley,Residential,35000,51854,15,12.7,61,2.6,0.0
12713,2024-02-22,23,3,43.8,58.4,20.0,0.9,10.7,73.0,Moderate,Downtown Core,Commercial,80000,66108,2,6.7,78,21.7,0.0
12714,2024-02-22,23,4,55.8,74.4,21.1,0.8,28.5,93.0,Moderate,East Port,Industrial,45000,87308,8,12.9,48,24.7,0.0
12715,2024-02-22,23,5,6.0,8.0,28.2,1.5,11.3,10.0,Good,Westside Suburbs,Residential,60000,53094,20,6.2,85,21.6,9.9
12716,2024-02-22,23,6,22.2,29.6,47.7,0.6,15.1,37.0,Good,Central Business District,Commercial,25000,48067,1,1.0,48,11.1,0.0
12717,2024-02-22,23,7,25.8,34.4,33.4,0.9,26.7,43.0,Good,North Park,Residential,40000,77384,10,1.9,59,3.6,0.0
